22985,2014,41608,Milwaukee, WI,WBA3C3G56ENS72485,BMW,3
17990,2010,36516,Downtingtown, PA,WBANV9C58AC139292,BMW,5
14995,2011,81204,Allentown, PA,WBAFR1C50BC737291,BMW,5
22498,2014,16618,Boston, MA,WBY1Z4C57EV275544,BMW,i3Hatchback
25700,2014,31200,Springfield, NJ,WBA3B5G56ENS09854,BMW,3
26988,2014,22904,Austin, TX,WBA3A5G58ENP32666,BMW,3
6990,2008,151830,Dallas, TX,WBANU53598CT05079,BMW,5
25999,2015,23275,Orlando, FL,WBA3A5G55FNS87837,BMW,3
21787,2013,62687,Tampa, FL,WBA3A9G55DNP36518,BMW,3
27500,2014,13641,Berkeley, CA,WBA3B3G50ENR83358,BMW,3
5500,2006,162926,Ottumwa, IA,WBANE73556CM35009,BMW,5
27141,2015,28369,Little Rock, AR,WBA3B3G51FNR89218,BMW,3
23200,2013,39864,Fayetteville, NC,WBAKF9C54DE860346,BMW,3
9500,2009,115716,Bellflower, CA,WBXPC93429WJ29136,BMW,X3AWD
24490,2014,32945,Plano, TX,WBA3B3C57EJ979496,BMW,3
4998,2007,167338,Fremont, CA,WBANF73597CU25999,BMW,5
25988,2014,35107,Austin, TX,WBA3A5G54ENP32101,BMW,3
23995,2014,39572,Bloomfield, NJ,WBA3B5C56EP540220,BMW,3
12995,2008,79681,Houston, TX,WBANW53528CT53436,BMW,5
21964,2014,23761,San Antonio, TX,WBY1Z4C54EV273461,BMW,i3Hatchback
23961,2015,35751,Decatur, GA,WBAVM1C51FVW57180,BMW,X1sDrive28i
24999,2014,26890,Lindon, UT,WBA3G7C55EKN36606,BMW,3
22991,2014,30870,Indianapolis, IN,WBAVM5C5XEVV91251,BMW,X1xDrive35i
23288,2015,12780,Pembroke Pines, FL,WBY1Z4C57FV500756,BMW,i3Hatchback
4599,2003,177980,Manassas, VA,WBABS33473PG92739,BMW,3
22964,2015,20359,San Antonio, TX,WBY1Z4C53FV279544,BMW,i3Hatchback
23500,2013,46199,Clovis, CA,WBA3A9G55DNP37281,BMW,3
10990,2008,103879,Downtingtown, PA,WBANV93528CZ66330,BMW,5
23991,2014,39069,Kenosha, WI,WBA3B3G53ENR81474,BMW,3
25188,2014,36399,Ft. Lauderdale, FL,WBA3A5G59ENP32630,BMW,3
25491,2014,36362,Greensboro, NC,WBA3A5G58ENP32585,BMW,3
21995,2011,45166,Houston, TX,WBADX7C54BE581454,BMW,3
9900,2008,117057,Stafford, VA,WBANW13508CZ72092,BMW,5
7000,2006,120198,Tampa, FL,WBXPA93466WG84904,BMW,X3AWD
13995,2008,60362,Glendale, CA,WBAUN93568VF56083,BMW,1
20991,2014,19005,Kenosha, WI,WBY1Z4C57EVX63313,BMW,i3Hatchback
22680,2015,11396,Houston, TX,WBY1Z2C51FV287467,BMW,i3Hatchback
10993,2008,96604,Cumming, GA,WBXPC93468WJ20292,BMW,X3AWD
22881,2015,15771,Torrance, CA,WBY1Z4C58FV500894,BMW,i3Hatchback
25995,2014,22800,Rochelle Park, NJ,WBA3B5C58EP542308,BMW,3
23995,2014,39266,Pelham, AL,WBA3C1C52EK115791,BMW,3
23499,2015,53581,Middlebury, CT,WBA3C3C58FP664458,BMW,3
25888,2014,16492,Carrollton, TX,WBA3C1C57EK116001,BMW,3
16999,2012,66188,Marietta, GA,WBAXG5C58CDX05489,BMW,5
25922,2015,39203,Tampa, FL,WBA3A5G59FNS89154,BMW,3
23000,2015,39679,Louisville, KY,WBAVM1C52FVZ94053,BMW,X1sDrive28i
24900,2014,28414,Costa Mesa, CA,WBA3A5C59EJ465163,BMW,3
23745,2014,27330,Valencia, CA,WBAVL1C58EVY21767,BMW,X1xDrive28i
25898,2014,26414,Sudbury, MA,WBA3D5C5XEKX98229,BMW,3
11555,2008,89965,Tampa, FL,WBAUC73578VF24284,BMW,1
23490,2014,45421,Plano, TX,WBA3B5C59EP544097,BMW,3
23900,2014,20280,Aiea, HI,WBAVM1C55EVW54569,BMW,X1sDrive28i
15000,2010,65710,Tampa, FL,WBAUN9C5XAVK41709,BMW,1
8200,2005,97465,BRODHEADSVILLE, PA,WBXPA73495WC47949,BMW,X3AWD
20995,2014,55320,Brentwood, TN,WBAVL1C50EVY18989,BMW,X1xDrive28i
14885,2012,91809,North Hollywood, CA,WBAXG5C57CDW24334,BMW,5
24444,2015,30563,Charlotte, NC,WBAVM1C52FVZ94411,BMW,X1sDrive28i
28999,2017,9811,Fremont, CA,WBA8E1G54HNU13370,BMW,3
23883,2014,56166,Greensboro, NC,WBA3D3C56EK156966,BMW,3
11995,2004,97996,Chantilly, VA,WBSBR93434PK06422,BMW,3
26974,2014,15115,Las Vegas, NV,WBA3A5C5XEP603810,BMW,3
26888,2016,21851,High Point, NC,WBA8E9G55GNT44573,BMW,3
21995,2014,43406,San Diego, CA,WBAVM1C57EVW48093,BMW,X1sDrive28i
25995,2014,30926,Tyler, TX,WBA3B3G58ENR81468,BMW,3
17500,2013,71430,Tallahassee, FL,WBAUN1C52DVR01327,BMW,1
24299,2014,35938,Hollywood, FL,WBA3B9C57EF588564,BMW,3
16499,2011,63924,Placentia, CA,WBAFR1C5XBC744619,BMW,5
25799,2015,19253,North Haven, CT,WBAVL1C51FVY37181,BMW,X1xDrive28i
16395,2011,73337,Newburgh, NY,WBAUN7C50BVM25093,BMW,1
24910,2014,37272,Los Angeles, CA,WBA3D3C5XEK155481,BMW,3
25032,2014,39938,Raleigh, NC,WBA3A5C50EF605393,BMW,3
24996,2015,16047,Carrollton, TX,WBAVM1C59FV498487,BMW,X1sDrive28i
17987,2011,60992,Portland, OR,5UXWX5C59BL711934,BMW,X3AWD
11804,2007,86179,Beaverton, OR,WBANN73567CN04727,BMW,5
21484,2013,35559,Saint Augustine, FL,WBAXG5C58DD231948,BMW,5
13988,2010,71126,Roseville, CA,WBXPC9C46AWJ38149,BMW,X3AWD
25000,2014,27654,Scottsdale, AZ,WBA3B5C5XEP544352,BMW,3
26300,2014,12014,Golden Valley, MN,WBA3B5C53EP542524,BMW,3
26995,2015,22094,Saint James, NY,WBA3C3C58FP662872,BMW,3
22897,2015,10523,Valencia, CA,WBY1Z2C50FV286746,BMW,i3Hatchback
24995,2015,36368,Pelham, AL,WBA3C1C58FP116500,BMW,3
26343,2015,24843,Highlands Ranch, CO,WBAVL1C53FVY28921,BMW,X1xDrive28i
12900,2011,107511,Stafford, VA,WBAFR1C57BDV76531,BMW,5
22651,2015,27677,Plano, TX,WBY1Z4C54FV279486,BMW,i3Hatchback
27219,2014,17434,Dallas, TX,WBA3D5C59EKX95595,BMW,3
25493,2014,27771,Coconut Creek, FL,WBA3A5C5XEP603175,BMW,3
14500,2003,59619,Snellville, GA,WBSBR93483PK03045,BMW,3
23998,2012,22649,Bellflower, CA,WBADW7C57CE729665,BMW,3
22499,2014,61750,Schaumburg, IL,WBA3C3C53EPV90140,BMW,3
27999,2016,18719,Melbourne, FL,WBA8E9G52GNT42053,BMW,3
16925,2012,81848,Edmond, OK,5UXWX5C53CL721117,BMW,X3AWD
24998,2014,52883,Spokane Valley, WA,WBA3D5C50EKX99499,BMW,3
16981,2010,49845,Coopersburg, PA,WBANV9C55AC390688,BMW,5
21777,2014,66647,National City, CA,WBA3C1C56EK112537,BMW,3
22999,2013,43351,Marrieta, GA,WBA3A9C5XDF475032,BMW,3
13775,2008,73111,West Palm Beach, FL,WBANW13588CN55335,BMW,5
19991,2012,52140,Edmond, OK,WBAUN7C54CVM26006,BMW,1
24444,2014,43988,Charlotte, NC,WBA3B5C51EF958741,BMW,3
6990,2007,144434,Palmyra, NJ,WBANF735X7CU21878,BMW,5
21994,2014,43909,Pelham, AL,WBAVM1C55EVW54099,BMW,X1sDrive28i
29881,2017,5922,North Hollywood, CA,WBA8E1G50HNU13320,BMW,3
21499,2013,51130,Boardman, OH,WBAVM5C5XDVV90664,BMW,X1xDrive35i
24750,2015,40222,Bloomfield, NJ,WBA3B5C51FP653123,BMW,3
29788,2017,6993,Torrance, CA,WBA8E1G51HNU12791,BMW,3
14895,2011,76313,Lakewood, NJ,WBAUC9C55BVM09831,BMW,1
12990,2010,98101,Sterling, VA,WBANV9C52AC390308,BMW,5
18550,2010,71298,Killeen, TX,WBAWL7C51AP474367,BMW,3
4988,2001,157227,Jacksonville, FL,WBAAV33471FV02523,BMW,3
28888,2016,8434,Sudbury, MA,WBA8E3G56GNT75943,BMW,3
14888,2008,58096,San Mateo, CA,WBANW13588CZ83972,BMW,5
23399,2015,49000,Bethesda, MD,WBAVL1C55FVY31920,BMW,X1xDrive28i
26198,2014,25425,Ft. Lauderdale, FL,WBA3A5G59ENP30571,BMW,3
22622,2014,56769,Dallas, TX,WBA3D3C50EF099320,BMW,3
26500,2014,26595,Minnetonka, MN,WBA3D5C54EKX98579,BMW,3
16500,2011,64157,Fort Mill, SC,5UXWX5C54BL706771,BMW,X3AWD
23988,2014,40345,Bellevue, WA,WBA3B5G5XENS07041,BMW,3
19895,2013,40895,Lodi, NJ,WBAXH5C50DD108528,BMW,5
27811,2015,13917,North Hollywood, CA,WBA3C1C5XFP116983,BMW,3
23679,2013,47029,Marietta, GA,WBADX7C50DJ589108,BMW,3
15950,2011,71273,Columbus, OH,WBAFR1C5XBC742837,BMW,5
8784,2008,117186,Temple Hills, MD,WBXPC93408WJ11913,BMW,X3AWD
20975,2014,32045,Camarillo, CA,WBY1Z4C54EV276831,BMW,i3Hatchback
16995,2012,52714,Teterboro, NJ,5UXWX5C58CL722523,BMW,X3AWD
25195,2014,30004,Spring Valley, NY,WBA3B5C51EP544269,BMW,3
5990,2001,145400,Sacramento, CA,WBABS53461JU81511,BMW,3
25977,2014,26339,Madison, WI,WBA3F9C57EKP46509,BMW,3
4495,2001,163419,Sherman Oaks, CA,WBABN53441JU37515,BMW,3
12985,2013,109644,North Hollywood, CA,5UXWX9C5XD0A14500,BMW,X3xDrive28i
22995,2015,4778,Egg Harbor Township, NJ,WBY1Z4C56FV500375,BMW,i3Hatchback
16740,2011,71694,Hazelwood, MO,WBAFR1C5XBC745401,BMW,5
13700,2003,69840,Ramsey, NJ,WBSBR93453PK03309,BMW,3
25988,2014,29943,League City, TX,WBA3A5G51ENP31679,BMW,3
17254,2011,64020,Houston, TX,WBAFR1C51BC739843,BMW,5
24944,2014,38505,Phoenix, AZ,WBA3D3C5XEK154914,BMW,3
25844,2014,34845,Charleston, SC,WBA3B5C56EP540377,BMW,3
26999,2014,33804,Portland, OR,WBA3B5C51EF958867,BMW,3
23297,2015,21960,San Francisco, CA,WBY1Z4C50FV500954,BMW,i3Hatchback
27989,2015,10839,White Plains, NY,WBA3C3G5XFNS76346,BMW,3
22600,2015,20194,Woodlands, TX,WBY1Z4C5XFV278259,BMW,i3Hatchback
24993,2014,27790,Pompano Beach, FL,WBA3A5G55ENP31359,BMW,3
26000,2015,33272,Beaverton, OR,WBAVL1C55FVY32145,BMW,X1xDrive28i
23900,2014,41695,San Jose, CA,WBA3B5C51EP539220,BMW,3
25883,2014,29964,Darien, CT,WBA3B5G58ENS11573,BMW,3
23997,2015,13572,San Francisco, CA,WBY1Z4C52FV278336,BMW,i3Hatchback
16900,2011,62463,Myrtle Beach, SC,WBAUN7C56BVM24269,BMW,1
24356,2015,44694,Minnetonka, MN,WBAVL1C57FVY29232,BMW,X1xDrive28i
26600,2015,30957,Bradenton, FL,WBA3A5G55FNS89040,BMW,3
14995,2009,65820,Rio Linda, CA,WBANW13519C162746,BMW,5
24493,2014,40543,Coconut Creek, FL,WBA3A5C57EJ464934,BMW,3
23988,2014,10929,Escondido, CA,WBY1Z2C55EV285087,BMW,i3Hatchback
23999,2014,40588,Raleigh, NC,WBA3D3C56EK155798,BMW,3
20900,2013,29224,Plano, TX,WBAXG5C5XDD231045,BMW,5
26000,2014,29313,Palm Springs, CA,WBA3C1C54EK112665,BMW,3
29260,2016,3108,Athens, GA,WBA8E1G54GNT72429,BMW,3
18881,2009,70336,North Hollywood, CA,WBAWL735X9P180655,BMW,3
29991,2016,10587,Chandler, AZ,WBA8A9C53GK617674,BMW,3
24850,2014,30507,Monterey Park, CA,WBA3A5G56ENP31905,BMW,3
25900,2015,19498,Concord, CA,WBAVM1C52FVW58077,BMW,X1sDrive28i
21499,2014,14561,Portland, OR,WBY1Z4C56EV277513,BMW,i3Hatchback
11996,2011,119365,Tampa, FL,WBAFR7C51BC606941,BMW,5
22991,2014,26077,Portland, OR,WBY1Z4C59EV274041,BMW,i3Hatchback
24856,2015,43301,Houston, TX,WBA3B3G54FNR87155,BMW,3
17986,2011,47247,Miami Gardens, FL,WBAFR1C55BC747301,BMW,5
14990,2010,67303,Franklin, TN,WBAUL7C53AVJ77863,BMW,1
10995,2008,105663,Wichita, KS,WBANV93558CZ67312,BMW,5
21787,2014,50142,Summit, NJ,WBAVM5C51EVV91302,BMW,X1xDrive35i
12990,2010,98863,Downtingtown, PA,WBANV9C50AC138296,BMW,5
28000,2014,5378,Palm Springs, CA,WBA3C1C50EK113439,BMW,3
13900,2010,87926,Teterboro, NJ,WBANV1C58ABZ45415,BMW,5
7990,2008,141905,Knoxville, TN,WBANU53508CT19419,BMW,5
19989,2012,36544,Pensacola, FL,5UXWX5C55CL721748,BMW,X3AWD
6500,2005,134061,Marietta, GA,WBANA73515CR60630,BMW,5
25489,2014,30633,Rochelle Park, NJ,WBA3B5G58ENS09306,BMW,3
22449,2013,31739,Barrington, IL,WBAXH5C53DDW12264,BMW,5
7488,2004,113648,Sacramento, CA,WBANA73504B062590,BMW,5
15000,2011,85842,Griffin, GA,WBAFR7C52BC600369,BMW,5
23598,2014,73370,Boulder, CO,WBA3B9G55ENR90499,BMW,3
25980,2014,33921,Henderson, NV,WBA3C1C54EK114884,BMW,3
21241,2013,50009,Stockton, CA,WBAVM5C58DVV90727,BMW,X1xDrive35i
23800,2014,43418,San Jose, CA,WBA3C1C5XEK113609,BMW,3
19900,2013,27045,Dumfries, VA,5UXWX9C55D0A14422,BMW,X3xDrive28i
24490,2014,20084,Hoffman Estates, IL,WBAVL1C5XEVY15145,BMW,X1xDrive28i
12588,2009,95335,Novato, CA,WBANV93519C134169,BMW,5
15888,2011,65386,San Rafael, CA,WBAUC9C5XBVM10585,BMW,1
21902,2012,54000,Sanford, FL,WBADX7C57CE745491,BMW,3
13995,2010,79601,Hayward, CA,WBAUN9C59AVK41443,BMW,1
5988,2004,131861,Houston, TX,WBANA73514B804317,BMW,5
24221,2014,47846,Charlotte, NC,WBA3B5G55ENS06525,BMW,3
23687,2014,24680,Tempe, AZ,WBAVM1C57EVW55920,BMW,X1sDrive28i
24700,2013,24090,Lenoir, NC,WBADW3C57DE824429,BMW,3
25950,2014,17651,Carrollton, TX,WBA3B5G54ENS09481,BMW,3
23500,2013,38564,Marietta, GA,WBAKG7C53DJ438206,BMW,3
25987,2015,35266,Phoenix, AZ,WBA3C1C58FP851784,BMW,3
19395,2013,47193,Tulsa, OK,5UXWX9C54D0A22432,BMW,X3xDrive28i
21250,2011,48475,Dania Beach, FL,WBADX1C56BE569447,BMW,3
10995,2008,106021,Chino, CA,WBANW13548CZ72452,BMW,5
22999,2014,53238,Willimantic, CT,WBA3D5C50EF147054,BMW,3
25983,2015,30958,Mount Kisco, NY,WBA3B5C50FP652934,BMW,3
14997,2011,96126,Hopkinsville, KY,WBAFR7C50BC604324,BMW,5
18450,2011,48054,Houston, TX,WBAFR1C55BC748660,BMW,5
24991,2014,45028,Urbandale, IA,WBA3D5C54EKX97285,BMW,3
22730,2013,27730,Buford, GA,WBAVL1C5XDVR90770,BMW,X1xDrive28i
20995,2013,28721,Miami Gardens, FL,WBAXH5C56DDW16387,BMW,5
25900,2016,35612,Cypress, TX,WBA8E3C55GK500924,BMW,3
22220,2012,69819,Sarasota, FL,WBADX7C57CE744616,BMW,3
26997,2015,34560,San Francisco, CA,WBA3C1C53FK117793,BMW,3
28800,2016,9748,Lincoln, NE,WBA8A3C52GK690743,BMW,3
24988,2014,42299,Mount Laurel, NJ,WBA3B5G57ENS07840,BMW,3
26888,2016,23743,Dallas, TX,WBA8E9C54GK644774,BMW,3
29000,2016,5535,Houston, TX,WBA8E1G51GNT36634,BMW,3
20800,2015,33753,Miami, FL,5UXWZ7C57F0F75769,BMW,X3sDrive28i
12999,2007,73508,Bellingham, WA,WBANB53517CP06727,BMW,5
23933,2013,33601,Hamburg, NY,WBA3B3C51DJ812310,BMW,3
27995,2015,11715,Boise, ID,WBA3B5C59FP653600,BMW,3
15470,2013,92297,Las Vegas, NV,5UXWX9C55DL873859,BMW,X3xDrive28i
25888,2015,33342,Union City, GA,WBA3A5G52FNS89657,BMW,3
26917,2014,16160,Saint James, NY,WBA3B5C51EP541646,BMW,3
25900,2014,31547,Springfield, NJ,WBA3B3C59EF545292,BMW,3
24570,2014,44443,Shelby, MI,WBA3B3C52EJ978482,BMW,3
21997,2014,45398,Moonachie, NJ,WBAVL1C57EVY16267,BMW,X1xDrive28i
12991,2008,84716,Tuscaloosa, AL,WBAUN93558VF54681,BMW,1
25987,2015,34678,Norwood, MA,WBA3B5G57FNS13249,BMW,3
17999,2012,71507,Englewood, CO,WBAXH5C51CDW02895,BMW,5
13995,2008,70263,Arlington, TX,WBANW53538CT49993,BMW,5
26888,2015,32374,Berkeley, CA,WBA3C1C5XFP851589,BMW,3
23250,2014,50642,Louisville, KY,WBA3A5G5XENP32331,BMW,3
25988,2014,44236,Escondido, CA,WBA3B1G52ENS80283,BMW,3
26885,2014,21811,Milwaukee, WI,WBA3B3G51ENR84311,BMW,3
25600,2014,35328,Springfield, NJ,WBA3B3G54ENR82049,BMW,3
12986,2009,86959,Katy, TX,WBXPC93449WJ30692,BMW,X3AWD
22998,2014,51153,Houston, TX,WBA3D3C59EK156668,BMW,3
24990,2014,29763,Roseville, CA,WBA3F9C51EF484513,BMW,3
24695,2014,33317,Suffolk, VA,WBA3B5C54EF599675,BMW,3
12995,2008,75068,Honolulu, HI,WBAUN93558VF55801,BMW,1
24900,2014,40713,Elmhurst, IL,WBA3B3C56EJ982311,BMW,3
24995,2014,42884,Columbia, SC,WBA3A5G53ENP30288,BMW,3
23995,2013,40779,Scottsdale, AZ,WBA3A9G50DNP36233,BMW,3
18995,2013,53292,Orlando, FL,WBAXG5C54DDY37280,BMW,5
27488,2013,6530,Melbourne, FL,WBADX1C54DJ129303,BMW,3
24987,2014,37597,Rochelle Park, NJ,WBA3B5G52ENS09074,BMW,3
25239,2015,31884,West Springfield, MA,WBAVL1C58FVY27036,BMW,X1xDrive28i
19700,2012,42621,Poughkeepsie, NY,WBAUN7C50CVM26357,BMW,1
30487,2017,6291,Henderson, NV,WBA8E1G50HNU12801,BMW,3
13728,2010,90997,Eden Prairie, MN,WBANV1C57AC388085,BMW,5
26528,2014,13376,Marietta, GA,WBA3A9C57EKW74077,BMW,3
23995,2012,24746,Wall, NJ,WBADX7C55CE744789,BMW,3
23951,2015,35707,Maitland, FL,WBAVM5C51FVV94119,BMW,X1xDrive35i
19569,2013,45515,Albuquerque, NM,5UXWX9C53D0A22759,BMW,X3xDrive28i
9175,2008,129287,Vallejo, CA,WBANW13528CZ72921,BMW,5
17591,2012,64252,Rockwall, TX,5UXWX5C52CL719021,BMW,X3AWD
9995,2007,95643,Amityville, NY,WBXPC93457WF28400,BMW,X3AWD
25295,2014,31837,Harriman, NY,WBA3B5G59ENS10822,BMW,3
16995,2012,68985,Tuscaloosa, AL,WBAXG5C58CDX02320,BMW,5
23252,2015,14784,Las Vegas, NV,WBY1Z4C55FV501890,BMW,i3Hatchback
25991,2014,26146,Charlotte, NC,WBA3A5C53EP602658,BMW,3
26485,2016,29290,Tyler, TX,WBA8E9G5XGNT44472,BMW,3
7999,2007,174515,Longmont, CO,WBAVT73547FZ35149,BMW,3
24499,2013,27407,Denton, TX,WBAKG7C57DJ438161,BMW,3
21771,2014,22002,Phoenix, AZ,WBY1Z2C54EV285047,BMW,i3Hatchback
21998,2008,24359,Houston, TX,WBAWL73548PX56190,BMW,3
14984,2011,77269,Charleston, SC,WBAUC9C5XBVM09694,BMW,1
9777,2009,115619,Manassas, VA,WBXPC93419WJ25952,BMW,X3AWD
24995,2014,29105,Tulsa, OK,WBA3A5C59EJ464711,BMW,3
26995,2016,31286,Newark, CA,WBA8E9C52GK645082,BMW,3
21326,2012,22187,Valencia, CA,WBAXG5C57CDY29107,BMW,5
20000,2012,42036,Austin, TX,WBAXG5C59CDX02018,BMW,5
19995,2013,41694,Bethlehem, PA,WBAXH5C50DDW15073,BMW,5
25885,2014,29361,Flemington, NJ,WBA3D5C57EKX97300,BMW,3
23900,2014,32617,Shrewsbury, MA,WBAVL1C55EVY15974,BMW,X1xDrive28i
26799,2014,13754,Valencia, CA,WBA3C1C56EK113414,BMW,3
26500,2015,30012,Salem, OR,WBAVL1C51FVY35298,BMW,X1xDrive28i
24590,2014,35160,Plano, TX,WBA3B5G52ENS07549,BMW,3
16995,2014,71900,Naugatuck, CT,5UXWX9C5XE0D10327,BMW,X3xDrive28i
21918,2013,49455,Fairfield, OH,WBAVM5C54DVV90112,BMW,X1xDrive35i
16488,2011,52221,Oklahoma City, OK,5UXWX5C53BL712917,BMW,X3AWD
18996,2012,37789,Phoenix, AZ,WBAUN1C54CVH84464,BMW,1
22881,2015,18937,Torrance, CA,WBY1Z4C56FV279361,BMW,i3Hatchback
27988,2015,20409,Corpus Christi, TX,WBA3D3C5XFK158107,BMW,3
26989,2015,21226,Newport Beach, CA,WBA3A5C56FP604552,BMW,3
23500,2014,48352,Westborough, MA,WBA3D5C53EKX98976,BMW,3
25995,2014,29183,Kenner, LA,WBA3A5G50ENP31012,BMW,3
24888,2013,36638,Phoenix, AZ,WBA3A9G5XDNP35753,BMW,3
27580,2016,26270,Northglenn, CO,WBA8E3C51GP974596,BMW,3
23998,2011,26408,Albuquerque, NM,WBAKG7C50BE598601,BMW,3
16990,2012,69457,North Palm Beach, FL,WBAXG5C5XCDX06255,BMW,5
17900,2011,49900,Houston, TX,WBAFR1C54BC736998,BMW,5
11990,2010,122304,Huntsville, AL,WBANU5C52AC365419,BMW,5
25977,2014,37421,San Rafael, CA,WBA3A5G54ENP27240,BMW,3
28845,2016,10307,Mobile, AL,WBA8E1G55GNU11481,BMW,3
19500,2011,70800,Scottsdale, AZ,WBADX7C55BE260510,BMW,3
22980,2014,34494,Burbank, IL,WBAVL1C54EVY21300,BMW,X1xDrive28i
22990,2014,34392,Bellevue, WA,WBAVL1C55EVY15070,BMW,X1xDrive28i
23888,2014,41870,Huntersville, NC,WBAVM5C56EVV93031,BMW,X1xDrive35i
24433,2014,44786,Hamilton, NJ,WBA3B5C51EP539976,BMW,3
23981,2014,50268,Hamilton, NJ,WBA3B5G53ENS10878,BMW,3
25995,2014,28329,Flemington, NJ,WBA3B5G59ENS10352,BMW,3
8995,2007,123749,Hopkins, MN,WBXPC93447WF21325,BMW,X3AWD
24895,2014,35855,Spring Valley, NY,WBA3D5C56EKX96705,BMW,3
26404,2014,26896,Westmont, IL,WBA3B5G53ENS08497,BMW,3
23499,2012,42460,Belleville, IL,WBAUU3C56CA543475,BMW,3
9978,2006,87918,Houston, TX,WBXPA93406WG78144,BMW,X3AWD
11990,2008,80889,Ansonia, CT,WBXPC93428WJ07734,BMW,X3AWD
26000,2014,26158,Arlington, TX,WBA3B5C59EF599915,BMW,3
23903,2014,33391,Reno, NV,WBAVL1C5XEVY24377,BMW,X1xDrive28i
25900,2015,8141,Plano, TX,WBAVL1C59FVY34660,BMW,X1xDrive28i
9988,2004,100144,Tucson, AZ,WBANA73524B059495,BMW,5
17995,2011,89202,St. Augustine, FL,WBADX7C59BE580025,BMW,3
14995,2004,34801,Price, UT,WBANB33514B112161,BMW,5
25989,2015,27389,Victor, NY,WBA3B5C52FF962184,BMW,3
28966,2016,5188,Mount Kisco, NY,WBA8E3G51GNT26794,BMW,3
17577,2013,63923,Austin, TX,WBAUL7C53DVU10127,BMW,1
25985,2014,28674,Orland Park, IL,WBA3B5G57ENS07742,BMW,3
22484,2015,18913,Mountain View, CA,WBY1Z4C58FV278292,BMW,i3Hatchback
25888,2015,29725,Marina Del Rey Toyota, CA,WBA3C1C58FP853423,BMW,3
24975,2014,42680,Camarillo, CA,WBA3A5C58EJ464716,BMW,3
24811,2014,42420,Charlotte, NC,WBA3A9G59ENS64986,BMW,3
11988,2006,78498,Englewood, CO,WBANE73556CM36600,BMW,5
26987,2014,23491,San Antonio, TX,WBA3A5G55ENP30941,BMW,3
16957,2011,91155,Farmington, UT,WBAFR7C54BC605654,BMW,5
4990,2002,128402,Tucson, AZ,WBADT53482CE93819,BMW,5
19997,2012,33683,Miami Gardens, FL,WBAXG5C56CDW24281,BMW,5
26685,2014,25434,Milwaukee, WI,WBA3B3G58ENR82832,BMW,3
15995,2012,88089,St. Augustine, FL,WBAXH5C50CDW05691,BMW,5
14995,2009,60721,Anchorage, AK,WBAUC73539VK94838,BMW,1
4995,2003,136974,Farmington Hills, MI,WBADT43463G024276,BMW,5
10675,2008,111596,Jeannette, PA,WBANV13598CZ52832,BMW,5
12995,2004,89413,Wichita, KS,WBSBR93414PK05284,BMW,3
27491,2016,24086,Union City, GA,WBA8E1G52GNT34522,BMW,3
7990,2007,120765,Tucson, AZ,WBXPC93427WF23235,BMW,X3AWD
12900,2011,103200,Raleigh, NC,WBAUN7C59BVM23990,BMW,1
12995,2004,89458,Fuquay Varina, NC,WBSBR93424PK04841,BMW,3
11755,2008,98661,Beaverton, OR,WBANV93538CZ66255,BMW,5
22874,2015,8882,Pleasanton, CA,WBY1Z2C59FV286549,BMW,i3Hatchback
20581,2013,42893,Vero Beach, FL,WBAUL7C57DVU09062,BMW,1
19993,2013,45418,Wesley Chapel, FL,WBAUL7C59DVU09080,BMW,1
26991,2014,16408,Charlotte, NC,WBA3A5C53EF605730,BMW,3
17848,2011,63321,Las Vegas, NV,WBAFR7C57BC602764,BMW,5
11990,2010,113161,Dallas, TX,WBANW5C57ACT56127,BMW,5
26999,2016,33994,San Diego, CA,WBA8E9C51GK645686,BMW,3
21900,2015,20670,Costa Mesa, CA,WBY1Z4C54FV503212,BMW,i3Hatchback
14691,2011,104034,Boulder, CO,WBAUC9C58BVM09192,BMW,1
23976,2013,34872,Tampa, FL,WBA3F9C52DF483613,BMW,3
17490,2013,68036,North Charleston, SC,5UXWX9C51D0A18483,BMW,X3xDrive28i
14990,2008,59957,Sacramento, CA,WBANW13548CZ72287,BMW,5
15499,2011,72229,Loganville, GA,WBAUN7C58BVM24404,BMW,1
9998,2002,68498,Irwindale, CA,WBADN63452GN87629,BMW,5
28500,2014,18526,Salem, OR,WBA3B5G58ENS09533,BMW,3
6423,2004,97699,American Fork, UT,WBAGL63464DP69962,BMW,7
22960,2015,58720,Greenwood, IN,WBAVL1C58FVY32964,BMW,X1xDrive28i
16370,2011,56058,Bedford, OH,5UXWX5C52BL710298,BMW,X3AWD
19995,2013,42775,Bayside, NY,WBAXH5C59DD108429,BMW,5
25182,2014,33295,Fort Pierce, FL,WBA3A9C51EF477821,BMW,3
12990,2011,117948,Brooklyn, NY,WBAFU7C5XBC779310,BMW,5
16400,2013,71559,Fredricksburg, VA,5UXWX9C58D0A12485,BMW,X3xDrive28i
13990,2004,77922,Austin, TX,WBSBR93424PK05651,BMW,3
26995,2014,17143,Albuquerque, NM,WBA3A5C57EP603151,BMW,3
13497,2008,70712,Las Vegas, NV,WBAUN935X8VF56345,BMW,1
6500,2006,130624,Moyock, NC,WBXPA93436WG76288,BMW,X3AWD
11999,2008,96205,Kenmore, WA,WBAPT73528CX00440,BMW,5
28900,2016,1653,San Jose, CA,WBA8E5G54GNT93353,BMW,3
7995,2007,121275,Rockville, MD,WBXPC934X7WF17148,BMW,X3AWD
